Intersection Name,Intersection ID,dt_bin,Direction,Movement Type,Vehicle Classification,Number of Vehicles
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:00:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:00:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:15:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:15:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:30:00,NB,THRU,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 01:45:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:00:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:00:00,WB,THRU,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:15:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:15:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:30:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:45:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:45:00,WB,THRU,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 02:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:00:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:15:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:30:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:45:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 03:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:15:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:15:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:30:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:45:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 04:45:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:00:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:00:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:30:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:45:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 05:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:00:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:00:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:15:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:15:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:30:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:30:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 06:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:30:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:30:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:30:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:45:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 07:45:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 08:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 08:30:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 08:30:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 08:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 08:45:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:00:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:15:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:15:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:15:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:30:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 09:45:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:00:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:00:00,NB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:15:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:30:00,NB,THRU,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:30:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:30:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:45:00,NB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 10:45:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:00:00,NB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:00:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:15:00,NB,THRU,Car,360
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:15:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:15:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:30:00,NB,THRU,Car,420
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:30:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:30:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:45:00,NB,THRU,Car,444
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:45:00,WB,RT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 11:45:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:00:00,NB,THRU,Car,576
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:00:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:00:00,WB,RT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:15:00,NB,THRU,Car,648
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:15:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:15:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:30:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:30:00,NB,THRU,Car,1752
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:30:00,WB,RT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:30:00,WB,THRU,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:30:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,NB,THRU,Car,2256
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,NB,THRU,Bus,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,NB,THRU,WorkVan,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,WB,RT,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 12:45:00,WB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,NB,THRU,Car,2376
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,WB,RT,Car,480
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,WB,THRU,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,WB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,NB,THRU,Car,2172
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,WB,RT,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:15:00,WB,RT,Car,384
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,NB,THRU,Car,2388
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,WB,RT,Car,420
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:30:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,NB,THRU,Car,1692
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,NB,LT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,WB,RT,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 13:45:00,WB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,NB,THRU,Car,1608
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,WB,RT,Car,324
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:00:00,WB,THRU,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,NB,THRU,Car,1116
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,NB,LT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,WB,THRU,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:15:00,WB,RT,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,NB,THRU,Car,984
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,WB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,WB,RT,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:30:00,WB,RT,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,NB,THRU,Car,720
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 14:45:00,WB,RT,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,NB,THRU,Car,1056
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,NB,THRU,SingleUnitTruck,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,WB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,WB,RT,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,WB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:00:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,NB,THRU,Car,744
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,WB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:15:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,NB,LT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,NB,THRU,Car,708
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:30:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,NB,THRU,Car,840
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,WB,RT,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,WB,THRU,ArticulatedTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 15:45:00,WB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:00:00,NB,THRU,Car,564
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:00:00,WB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:00:00,WB,RT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:15:00,NB,THRU,Car,672
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:15:00,WB,THRU,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:15:00,WB,RT,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,NB,THRU,Car,912
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,WB,RT,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,WB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:30:00,WB,RT,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,NB,THRU,Car,912
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 16:45:00,WB,RT,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,NB,THRU,Car,780
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,WB,RT,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:00:00,WB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,NB,THRU,Car,1056
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,WB,THRU,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:15:00,WB,RT,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-02 17:30:00,NB,THRU,Car,876
